all,Bg Long,address,Bg Lat,latitude,longitude
McDonalds,-121.776051,"4893 Lone Tree Way, Antioch, CA 94531",37.969659,37.969659,-121.776051
McDonalds,-122.29699,"3224 Jefferson St, Napa, CA 94558",38.334514,38.334514,-122.29699
McDonalds,-122.026564,"699 Beck Ave, Fairfield, CA 94533",38.27051,38.27051,-122.026564
McDonalds,-122.109887,"3080 Travis Blvd, Fairfield, CA 94534",38.244199,38.244199,-122.109887
McDonalds,-121.760518,"805 N Vasco Rd, Livermore, CA 94551",37.700143,37.700143,-121.760518
McDonalds,-122.026564,"1455 Travis Blvd, Fairfield, CA 94533",38.27051,38.27051,-122.026564
McDonalds,-122.005224,"109 Sunset Ave, Suisun City, CA 94585",38.24365,38.24365,-122.005224
McDonalds,-121.98408,"3509 Homestead Rd, Santa Clara, CA 95051",37.347267,37.347267,-121.98408
McDonalds,-121.954262,"1990 El Camino Real, Santa Clara, CA 95050",37.355509,37.355509,-121.954262
McDonalds,-121.888252,"2040 N 1st St, San Jose, CA 95131",37.386486,37.386486,-121.888252
McDonalds,-121.71026,"914 Main St, Oakley, CA 94561",37.9907,37.9907,-121.71026
McDonalds,-122.00108,"1150 S De Anza Blvd, San Jose, CA 95129",37.306607,37.306607,-122.00108
McDonalds,-122.00108,"5122 Stevens Creek Blvd, San Jose, CA 95129",37.306607,37.306607,-122.00108
McDonalds,-122.026564,"2212 N Texas St, Fairfield, CA 94533",38.27051,38.27051,-122.026564
McDonalds,-121.888252,"1702 Oakland Rd, San Jose, CA 95131",37.386486,37.386486,-121.888252
McDonalds,-121.98408,"3895 Stevens Creek Blvd, Santa Clara, CA 95051",37.347267,37.347267,-121.98408
McDonalds,-122.656888,"1702 E Cotati Ave, Penngrove, CA 94951",38.314195,38.314195,-122.656888
McDonalds,-122.00108,"1069 Saratoga Ave, San Jose, CA 95129",37.306607,37.306607,-122.00108
McDonalds,-121.712549,"7455 Brentwood Blvd, Brentwood, CA 94513",37.933739,37.933739,-121.712549
McDonalds,-121.859068,"1142 N Capitol Ave, San Jose, CA 95132",37.402932,37.402932,-121.859068
McDonalds,-74.005352,"303 Greenwich St, New York, NY 10013",40.720589,40.720589,-74.005352
McDonalds,-121.916401,"1398 W San Carlos St, San Jose, CA 95126",37.326031,37.326031,-121.916401
McDonalds,-122.694298,"6600 Commerce Blvd, Rohnert Park, CA 94928",38.346602,38.346602,-122.694298
McDonalds,-121.936889,"898 S Bascom Ave, San Jose, CA 95128",37.315941,37.315941,-121.936889
McDonalds,-121.936889,"1435 S Winchester Blvd, San Jose, CA 95128",37.315941,37.315941,-121.936889
McDonalds,-121.851561,"2353 McKee Rd, San Jose, CA 95116",37.351943,37.351943,-121.851561
McDonalds,-121.886516,"90 E San Carlos St, San Jose, CA 95112",37.348347,37.348347,-121.886516
McDonalds,-122.694298,"4625 Redwood Dr, Rohnert Park, CA 94928",38.346602,38.346602,-122.694298
McDonalds,-121.83398,"777 Story Rd, San Jose, CA 95122",37.329067,37.329067,-121.83398
McDonalds,-121.83398,"2680 Story Rd, San Jose, CA 95122",37.329067,37.329067,-121.83398
McDonalds,-121.612656,"14896 Highway 4, Discovery Bay, CA 94514",37.897586,37.897586,-121.612656
McDonalds,-121.83398,"2200 Eastridge Loop, San Jose, CA 95122",37.329067,37.329067,-121.83398
McDonalds,-121.95516,"990 Alamo Dr, Vacaville, CA 95687",38.346145,38.346145,-121.95516
McDonalds,-121.957955,"15475 Los Gatos Blvd, Los Gatos, CA 95032",37.243448,37.243448,-121.957955
McDonalds,-121.894105,"2434 Almaden Rd, San Jose, CA 95125",37.294007,37.294007,-121.894105
McDonalds,-121.922714,"1869 Camden Ave, San Jose, CA 95124",37.256692,37.256692,-121.922714
McDonalds,-121.83398,"1935 Tully Rd, San Jose, CA 95122",37.329067,37.329067,-121.83398
McDonalds,-121.985411,"541 Davis St, Vacaville, CA 95688",38.382743,38.382743,-121.985411
McDonalds,-121.850635,"715 Capitol Expressway Auto Mall, San Jose, CA 95136",37.269576,37.269576,-121.850635
McDonalds,-121.985411,"1310 E Monte Vista Ave, Vacaville, CA 95688",38.382743,38.382743,-121.985411
McDonalds,-121.79,"3221 S White Rd, San Jose, CA 95148",37.329213,37.329213,-121.79
McDonalds,-121.889775,"1365 Blossom Hill Rd, San Jose, CA 95118",37.257561,37.257561,-121.889775
McDonalds,-121.710572,"300 State Highway 12, Rio Vista, CA 94571",38.169497,38.169497,-121.710572
McDonalds,-121.859685,"5925 Almaden Expy, San Jose, CA 95120",37.216637,37.216637,-121.859685
McDonalds,-121.75794,"4838 San Felipe Rd, San Jose, CA 95135",37.296465,37.296465,-121.75794
McDonalds,-73.710834,"10 W Sunrise Hwy, Valley Stream, NY 11581",40.653695,40.653695,-73.710834
McDonalds,-121.832514,"460 Blossom Hill Rd, San Jose, CA 95123",37.245067,37.245067,-121.832514
McDonalds,-122.750917,"1264 Mendocino Ave, Santa Rosa, CA 95401",38.443611,38.443611,-122.750917
McDonalds,-121.777839,"5502 Monterey Hwy, San Jose, CA 95138",37.258196,37.258196,-121.777839
McDonalds,-115.225422,"4804 W Lone Mountain Rd, Las Vegas, NV 89130",36.254368,36.254368,-115.225422
McDonalds,-115.110536,"1195 E Sahara Ave, Las Vegas, NV 89104",36.151423,36.151423,-115.110536
McDonalds,-115.110536,"4400 E Charleston Blvd, Las Vegas, NV 89104",36.151423,36.151423,-115.110536
McDonalds,-115.146052,"2310 E Serene Ave, Las Vegas, NV 89123",36.03486,36.03486,-115.146052
McDonalds,-115.996268,"710 S Highway 160, Pahrump, NV 89048",36.17573,36.17573,-115.996268
McDonalds,-73.555674,"2361 Hempstead Tpke, East Meadow, NY 11554",40.715302,40.715302,-73.555674
McDonalds,-115.225323,"3041 N Rainbow Blvd, Las Vegas, NV 89108",36.206664,36.206664,-115.225323
McDonalds,-115.077571,"4350 N Nellis Blvd, Las Vegas, NV 89115",36.222432,36.222432,-115.077571
McDonalds,-115.225422,"3175 N Rancho Dr, Las Vegas, NV 89130",36.254368,36.254368,-115.225422
McDonalds,-115.225422,"7171 W Ann Rd, Las Vegas, NV 89130",36.254368,36.254368,-115.225422
McDonalds,-115.166213,"3460 S Maryland Pkwy, Las Vegas, NV 89109",36.122871,36.122871,-115.166213
McDonalds,-115.293106,"7150 W Craig Rd, Las Vegas, NV 89129",36.231487,36.231487,-115.293106
McDonalds,-115.26662,"7662 W Lake Mead Blvd, Las Vegas, NV 89128",36.196682,36.196682,-115.26662
McDonalds,-115.118548,"2836 W Ann Rd, North Las Vegas, NV 89031",36.19896,36.19896,-115.118548
McDonalds,-115.118548,"1807 W Craig Rd, North Las Vegas, NV 89032",36.19896,36.19896,-115.118548
McDonalds,-115.077571,"4215 Las Vegas Blvd N, Las Vegas, NV 89115",36.222432,36.222432,-115.077571
McDonalds,-115.124018,"301 Fremont St, Las Vegas, NV 89101",36.17272,36.17272,-115.124018
McDonalds,-115.092283,"3020 E Desert Inn Rd, Las Vegas, NV 89121",36.119425,36.119425,-115.092283
McDonalds,-115.297564,"5200 S Fort Apache Rd, Las Vegas, NV 89148",36.064191,36.064191,-115.297564
McDonalds,-114.966601,"220 W Sunset Rd, Henderson, NV 89015",36.037881,36.037881,-114.966601
McDonalds,-115.225323,"2020 N Rainbow Blvd, Las Vegas, NV 89108",36.206664,36.206664,-115.225323
McDonalds,-115.26662,"7530 W Washington Ave, Las Vegas, NV 89128",36.196682,36.196682,-115.26662
McDonalds,-115.299247,"8425 Centennial Pkwy, Las Vegas, NV 89149",36.281851,36.281851,-115.299247
McDonalds,-115.213124,"120 N Jones Blvd, Las Vegas, NV 89107",36.171381,36.171381,-115.213124
McDonalds,-115.118548,"1406 W Craig Rd, North Las Vegas, NV 89032",36.19896,36.19896,-115.118548
McDonalds,-115.307677,"1980 Village Center Cir, Las Vegas, NV 89134",36.202747,36.202747,-115.307677
McDonalds,-115.213124,"2851 W Washington Ave, Las Vegas, NV 89107",36.171381,36.171381,-115.213124
McDonalds,-115.213124,"4300 Meadows Ln, Las Vegas, NV 89107",36.171381,36.171381,-115.213124
McDonalds,-115.213124,"4774 Alta Dr, Las Vegas, NV 89107",36.171381,36.171381,-115.213124
McDonalds,-115.165252,"1501 W Lake Mead Blvd, Las Vegas, NV 89106",36.182459,36.182459,-115.165252
McDonalds,-115.225229,"6360 W Charleston Blvd, Las Vegas, NV 89146",36.142284,36.142284,-115.225229
McDonalds,-115.282629,"7851 W Charleston Blvd, Las Vegas, NV 89117",36.142316,36.142316,-115.282629
McDonalds,-115.271745,"900 S Rampart Blvd, Las Vegas, NV 89145",36.167554,36.167554,-115.271745
McDonalds,-115.225229,"2340 S Rainbow Blvd, Las Vegas, NV 89146",36.142284,36.142284,-115.225229
McDonalds,-115.118548,"3229 Losee Rd, North Las Vegas, NV 89030",36.19896,36.19896,-115.118548
McDonalds,-115.185304,"4411 W Sahara Ave, Las Vegas, NV 89102",36.14655,36.14655,-115.185304
McDonalds,-115.185304,"1610 W Charleston Blvd, Las Vegas, NV 89102",36.14655,36.14655,-115.185304
McDonalds,-115.124018,"300 N Casino Center Blvd, Las Vegas, NV 89101",36.17272,36.17272,-115.124018
McDonalds,-115.282629,"9091 W Sahara Ave, Las Vegas, NV 89117",36.142316,36.142316,-115.282629
McDonalds,-115.185304,"2650 W Sahara Ave, Las Vegas, NV 89102",36.14655,36.14655,-115.185304
McDonalds,-115.118548,"2513 E Owens Ave, North Las Vegas, NV 89030",36.19896,36.19896,-115.118548
McDonalds,-115.121719,"3010 Las Vegas Blvd N, North Las Vegas, NV 89030",36.206583,36.206583,-115.121719
McDonalds,-115.145029,"1 N Main St, Las Vegas, NV 89101",36.17144,36.17144,-115.145029
McDonalds,-115.166213,"2946 Las Vegas Blvd S, Las Vegas, NV 89109",36.122871,36.122871,-115.166213
McDonalds,-115.276489,"4075 S Buffalo Dr, Las Vegas, NV 89147",36.112048,36.112048,-115.276489
McDonalds,-115.21857,"4945 W Flamingo Rd, Las Vegas, NV 89103",36.114939,36.114939,-115.21857
McDonalds,-115.110536,"2050 E Charleston Blvd, Las Vegas, NV 89104",36.151423,36.151423,-115.110536
McDonalds,-115.282629,"9091 W Sahara Ave, Las Vegas, NV 89117",36.142316,36.142316,-115.282629
McDonalds,-115.185304,"2650 W Sahara Ave, Las Vegas, NV 89102",36.14655,36.14655,-115.185304
McDonalds,-115.118548,"2513 E Owens Ave, North Las Vegas, NV 89030",36.19896,36.19896,-115.118548
McDonalds,-115.121719,"3010 Las Vegas Blvd N, North Las Vegas, NV 89030",36.206583,36.206583,-115.121719
McDonalds,-115.145029,"1 N Main St, Las Vegas, NV 89101",36.17144,36.17144,-115.145029
McDonalds,-115.166213,"2946 Las Vegas Blvd S, Las Vegas, NV 89109",36.122871,36.122871,-115.166213
McDonalds,-115.276489,"4075 S Buffalo Dr, Las Vegas, NV 89147",36.112048,36.112048,-115.276489
McDonalds,-115.21857,"4945 W Flamingo Rd, Las Vegas, NV 89103",36.114939,36.114939,-115.21857
McDonalds,-115.110536,"2050 E Charleston Blvd, Las Vegas, NV 89104",36.151423,36.151423,-115.110536
McDonalds,-115.1413,"3815 S Maryland Pkwy, Las Vegas, NV 89119",36.089055,36.089055,-115.1413
McDonalds,-115.166213,"3799 Las Vegas Blvd S, Las Vegas, NV 89109",36.122871,36.122871,-115.166213
McDonalds,-115.166213,"3850 Las Vegas Blvd S, Las Vegas, NV 89109",36.122871,36.122871,-115.166213
McDonalds,-74.060294,"624 Paramus Park, Paramus, NJ 07652",40.92673,40.92673,-74.060294
McDonalds,-115.1413,"4105 S Eastern Ave, Las Vegas, NV 89119",36.089055,36.089055,-115.1413
McDonalds,-115.057751,"836 N Nellis Blvd, Las Vegas, NV 89110",36.173842,36.173842,-115.057751
McDonalds,-115.1413,"4855 S Maryland Pkwy, Las Vegas, NV 89119",36.089055,36.089055,-115.1413
McDonalds,-115.057751,"201 N Nellis Blvd, Las Vegas, NV 89110",36.173842,36.173842,-115.057751
McDonalds,-115.092283,"2640 E Tropicana Ave, Las Vegas, NV 89121",36.119425,36.119425,-115.092283
McDonalds,-115.044081,"5811 E Charleston Blvd, Las Vegas, NV 89142",36.14858,36.14858,-115.044081
McDonalds,-115.092283,"4934 Boulder Hwy, Las Vegas, NV 89121",36.119425,36.119425,-115.092283
McDonalds,-115.146052,"7310 Las Vegas Blvd S, Las Vegas, NV 89123",36.03486,36.03486,-115.146052
McDonalds,-115.041096,"5111 Boulder Hwy, Las Vegas, NV 89122",36.103436,36.103436,-115.041096
McDonalds,-115.092234,"2550 E Sunset Rd, Las Vegas, NV 89120",36.085824,36.085824,-115.092234
McDonalds,-115.278789,"6915 Blue Diamond Rd, Las Vegas, NV 89178",36.012094,36.012094,-115.278789
McDonalds,-115.146052,"8120 S Eastern Ave, Las Vegas, NV 89123",36.03486,36.03486,-115.146052
McDonalds,-74.033424,"1118 Main St, River Edge, NJ 07661",40.93237,40.93237,-74.033424
McDonalds,-115.062581,"601 N Stephanie St, Henderson, NV 89014",36.060034,36.060034,-115.062581
McDonalds,-115.146052,"1343 E Silverado Ranch Blvd, Las Vegas, NV 89123",36.03486,36.03486,-115.146052
McDonalds,-115.03533,"6680 E Lake Mead Blvd, Las Vegas, NV 89156",36.200844,36.200844,-115.03533
McDonalds,-115.062581,"540 Marks St, Henderson, NV 89014",36.060034,36.060034,-115.062581
McDonalds,-73.904227,"5960 55th Dr, Maspeth, NY 11378",40.72404,40.72404,-73.904227
McDonalds,-115.106565,"10020 S Eastern Ave, Henderson, NV 89052",35.981572,35.981572,-115.106565
McDonalds,-115.050227,"65 S Valle Verde Dr, Henderson, NV 89012",36.018296,36.018296,-115.050227
McDonalds,-114.966601,"310 N Boulder Hwy, Henderson, NV 89015",36.037881,36.037881,-114.966601
McDonalds,-115.101774,"Route 202, Las Vegas, NV 89044",35.939587,35.939587,-115.101774
McDonalds,-114.966601,"701 E Horizon Dr, Henderson, NV 89015",36.037881,36.037881,-114.966601
McDonalds,-114.83881,"1237 Nevada Hwy, Boulder City, NV 89005",35.977329,35.977329,-114.83881
McDonalds,-115.996268,"681 S Highway 160, Pahrump, NV 89048",36.17573,36.17573,-115.996268
McDonalds,-114.449671,"310 S Moapa Valley Blvd, Overton, NV 89040",36.485753,36.485753,-114.449671
McDonalds,-84.283498,"2077 N Decatur Rd, Decatur, GA 30033",33.812744,33.812744,-84.283498
McDonalds,-84.173389,"660 Atlanta Rd, Cumming, GA 30040",34.231177,34.231177,-84.173389
McDonalds,-74.005352,"26 Bowery, New York, NY 10013",40.720589,40.720589,-74.005352
McDonalds,-83.900891,"2443 Hamilton Mill Pkwy, Dacula, GA 30019",34.008048,34.008048,-83.900891
McDonalds,-84.469045,"465 Glynn St N, Fayetteville, GA 30214",33.47314,33.47314,-84.469045
McDonalds,-73.516798,"3839 Hempstead Tpke, Levittown, NY 11756",40.725837,40.725837,-73.516798
McDonalds,-74.314104,"108 Central Ave, Clark, NJ 07066",40.624555,40.624555,-74.314104
McDonalds,-74.263149,"251 Saint George Ave, Roselle, NJ 07203",40.65821,40.65821,-74.263149
McDonalds,-84.425607,"912 Martin Luther King Jr Dr SW, Atlanta, GA 30314",33.758165,33.758165,-84.425607
McDonalds,-84.439627,"1105 Northside Dr NW, Atlanta, GA 30318",33.78972,33.78972,-84.439627
McDonalds,-84.389828,"30 Marietta St Nw, Atlanta, GA 30303",33.753987,33.753987,-84.389828
McDonalds,-84.389828,"209 Peachtree St NE, Atlanta, GA 30303",33.753987,33.753987,-84.389828
McDonalds,-84.425608,"1166 Ralph David Abernathy Blvd SW, Atlanta, GA 30310",33.730917,33.730917,-84.425608
McDonalds,-84.389828,"80 Jesse Hill Jr Dr SE, Atlanta, GA 30303",33.753987,33.753987,-84.389828
McDonalds,-84.379771,"526 Ponce de Leon Ave NE, Atlanta, GA 30308",33.77113,33.77113,-84.379771
McDonalds,-84.439627,"1994 Howell Mill Rd NW, Atlanta, GA 30318",33.78972,33.78972,-84.439627
McDonalds,-84.473878,"2442 Martin Luther King Jr Dr SW, Atlanta, GA 30311",33.724014,33.724014,-84.473878
McDonalds,-84.384148,"800 Cherokee Ave SE, Atlanta, GA 30315",33.70845,33.70845,-84.384148
McDonalds,-84.337104,"443 Moreland Ave SE, Atlanta, GA 30316",33.72478,33.72478,-84.337104
McDonalds,-84.384148,"2091 Metropolitan Pkwy SW, Atlanta, GA 30315",33.70845,33.70845,-84.384148
McDonalds,-84.534191,"3534 Martin Luther King Jr Dr Sw, Atlanta, GA 30331",33.709238,33.709238,-84.534191
McDonalds,-84.384458,"2929 Peachtree Rd NE, Atlanta, GA 30305",33.832245,33.832245,-84.384458
McDonalds,-84.35658,"2350 Cheshire Bridge Rd NE, Atlanta, GA 30324",33.820858,33.820858,-84.35658
McDonalds,-84.421343,"3324 Northside Pkwy NW, Atlanta, GA 30327",33.864404,33.864404,-84.421343
McDonalds,-84.501456,"5160 S Cobb Dr SE, Smyrna, GA 30080",33.87146,33.87146,-84.501456
McDonalds,-84.534191,"3600 Cascade Rd SW, Atlanta, GA 30331",33.709238,33.709238,-84.534191
McDonalds,-84.384148,"150 Cleveland Ave SW, Atlanta, GA 30315",33.70845,33.70845,-84.384148
McDonalds,-84.561121,"4334 Fulton Industrial Blvd SW, Atlanta, GA 30336",33.741357,33.741357,-84.561121
McDonalds,-84.323261,"2210 N Druid Hills Rd NE, Atlanta, GA 30329",33.825926,33.825926,-84.323261
McDonalds,-84.458202,"Atlanta, GA 30329",33.657405,33.657405,-84.458202
McDonalds,-84.294127,"830 Commerce Dr, Decatur, GA 30030",33.772179,33.772179,-84.294127
McDonalds,-88.46,"932 Center Ave, Elburn, IL 60119",41.88,41.88,-88.46
McDonalds,-84.371145,"4362 Roswell Rd NE, Atlanta, GA 30342",33.884717,33.884717,-84.371145
McDonalds,-84.335079,"4010 Peachtree Rd NE, Atlanta, GA 30319",33.873267,33.873267,-84.335079
McDonalds,-84.323261,"2881 Clairmont Rd NE, Atlanta, GA 30329",33.825926,33.825926,-84.323261
McDonalds,-84.395598,"309 N Central Ave, Atlanta, GA 30354",33.660632,33.660632,-84.395598
McDonalds,-84.323261,"3795 Buford Hwy NE, Atlanta, GA 30329",33.825926,33.825926,-84.323261
McDonalds,-84.283498,"3893 N Druid Hills Rd, Decatur, GA 30033",33.812744,33.812744,-84.283498
McDonalds,-84.501456,"2591 Spring Rd SE, Smyrna, GA 30080",33.87146,33.87146,-84.501456
McDonalds,-84.363291,"3907 Jonesboro Rd, Forest Park, GA 30297",33.616371,33.616371,-84.363291
McDonalds,-84.454622,"3201 Camp Creek Pkwy, Atlanta, GA 30344",33.676162,33.676162,-84.454622
McDonalds,-84.561121,"5710 Fulton Industrial Blvd SW, Atlanta, GA 30336",33.741357,33.741357,-84.561121
McDonalds,-84.246715,"3531 Flat Shoals Rd, Decatur, GA 30034",33.691756,33.691756,-84.246715
McDonalds,-84.264543,"4075 Memorial Dr, Decatur, GA 30032",33.740951,33.740951,-84.264543
McDonalds,-84.501456,"3414 S Cobb Dr SE, Smyrna, GA 30080",33.87146,33.87146,-84.501456
McDonalds,-84.466214,"6360 Powers Ferry Rd NW, Atlanta, GA 30339",33.87631,33.87631,-84.466214
McDonalds,-84.468055,"2700 Windy Hill Rd Se, Marietta, GA 30067",33.933018,33.933018,-84.468055
McDonalds,-84.335079,"3510 Ashford Dunwoody Rd NE, Atlanta, GA 30319",33.873267,33.873267,-84.335079
McDonalds,-87.87,"1780 E Court St, Kankakee, IL 60901",41.11,41.11,-87.87
McDonalds,-84.363291,"4926 Old Dixie Hwy, Forest Park, GA 30297",33.616371,33.616371,-84.363291
McDonalds,-84.217588,"3893 Lavista Rd, Tucker, GA 30084",33.856365,33.856365,-84.217588
McDonalds,-84.644572,"1100 Thornton Rd, Lithia Springs, GA 30122",33.769544,33.769544,-84.644572
McDonalds,-87.87,"1030 N 5th Ave, Kankakee, IL 60901",41.11,41.11,-87.87
McDonalds,-84.505893,"5174 Riverdale Rd # C, Atlanta, GA 30349",33.616062,33.616062,-84.505893
McDonalds,-84.501456,"920 Windy Hill Rd SE, Smyrna, GA 30080",33.87146,33.87146,-84.501456
McDonalds,-84.376236,"6049 Roswell Rd NE, Atlanta, GA 30328",33.932464,33.932464,-84.376236
McDonalds,-88.6,"Indian Spring Dr, Sandwich, IL 60548",41.65,41.65,-88.6
McDonalds,-84.468055,"1305 Powers Ferry Rd SE, Marietta, GA 30067",33.933018,33.933018,-84.468055
McDonalds,-84.644572,"843 Thornton Rd, Lithia Springs, GA 30122",33.769544,33.769544,-84.644572
McDonalds,-88.53,"Union, IL 60180",42.23,42.23,-88.53
McDonalds,-84.217588,"4021 Lawrenceville Hwy, Tucker, GA 30084",33.856365,33.856365,-84.217588
McDonalds,-84.193986,"919 N Hairston Rd, Stone Mountain, GA 30083",33.799088,33.799088,-84.193986
McDonalds,-84.329513,"6065 Jonesboro Rd, Morrow, GA 30260",33.585188,33.585188,-84.329513
McDonalds,-84.548552,"1015 S Cobb Dr SE, Marietta, GA 30060",33.928803,33.928803,-84.548552
McDonalds,-84.401079,"6745 Highway 85, Riverdale, GA 30274",33.552389,33.552389,-84.401079
McDonalds,-84.217588,"4375 Lawrenceville Hwy, Tucker, GA 30084",33.856365,33.856365,-84.217588
McDonalds,-88.1,"1150 Main St, Antioch, IL 60002",42.47,42.47,-88.1
McDonalds,-84.436125,"4819 Lower Roswell Rd, Marietta, GA 30068",33.968577,33.968577,-84.436125
McDonalds,-86.86,"800 N Flynn Rd, Westville, IN 46391",41.51,41.51,-86.86
McDonalds,-84.613012,"1195 Powder Springs Rd SW, Marietta, GA 30064",33.938046,33.938046,-84.613012
McDonalds,-84.401079,"7050 Highway 85, Riverdale, GA 30274",33.552389,33.552389,-84.401079
McDonalds,-84.18163,"456 S Stone Mtn Lithonia Rd, Stone Mountain, GA 30088",33.757342,33.757342,-84.18163
McDonalds,-84.263444,"71 Fairview Rd, Ellenwood, GA 30294",33.63583,33.63583,-84.263444
McDonalds,-84.644572,"2805 Lee Rd, Lithia Springs, GA 30122",33.769544,33.769544,-84.644572
McDonalds,-84.318974,"2460 Jett Ferry Rd, Dunwoody, GA 30338",33.942936,33.942936,-84.318974
McDonalds,-84.467313,"3101 Roswell Rd, Marietta, GA 30062",34.000425,34.000425,-84.467313
McDonalds,-84.18336,"2716 Park Colony Dr, Norcross, GA 30093",33.905308,33.905308,-84.18336
McDonalds,-84.118812,"2791 Panola Rd, Lithonia, GA 30058",33.735555,33.735555,-84.118812
McDonalds,-84.18336,"4135 Jimmy Carter Blvd, Norcross, GA 30093",33.905308,33.905308,-84.18336
McDonalds,-84.329513,"2125 Mount Zion Pkwy, Morrow, GA 30260",33.585188,33.585188,-84.329513
McDonalds,-84.544179,"4605 Jonesboro Rd, Union City, GA 30291",33.574756,33.574756,-84.544179
McDonalds,-84.583923,"7480 Highway 138, Fairburn, GA 30213",33.565934,33.565934,-84.583923
McDonalds,-84.613012,"778 Whitlock Ave NW, Marietta, GA 30064",33.938046,33.938046,-84.613012
McDonalds,-84.694614,"4021 Powder Springs Rd, Powder Springs, GA 30127",33.8757,33.8757,-84.694614
McDonalds,-84.141154,"5401 Fairington Rd, Lithonia, GA 30038",33.68104,33.68104,-84.141154
McDonalds,-84.23702,"7070 Jimmy Carter Blvd, Norcross, GA 30092",33.966094,33.966094,-84.23702
McDonalds,-84.337961,"8745 Roswell Rd, Atlanta, GA 30350",33.977001,33.977001,-84.337961
McDonalds,-84.332971,"7894 Tara Blvd, Jonesboro, GA 30236",33.529308,33.529308,-84.332971
McDonalds,-84.505236,"1291 Bells Ferry Rd, Marietta, GA 30066",34.034994,34.034994,-84.505236
McDonalds,-84.219381,"3825 Highway 138 SE, Stockbridge, GA 30281",33.548998,33.548998,-84.219381
McDonalds,-84.203405,"5535 Buford Hwy, Norcross, GA 30071",33.941599,33.941599,-84.203405
McDonalds,-84.381147,"8530 Highway 85, Jonesboro, GA 30238",33.497439,33.497439,-84.381147
McDonalds,-84.251289,"2950 Holcomb Bridge Rd, Alpharetta, GA 30022",34.030976,34.030976,-84.251289
McDonalds,-84.129178,"1825 Rockbridge Rd, Stone Mountain, GA 30087",33.810307,33.810307,-84.129178
McDonalds,-84.467313,"3011 Johnson Ferry Rd, Marietta, GA 30062",34.000425,34.000425,-84.467313
McDonalds,-84.219381,"5600 N Henry Blvd, Stockbridge, GA 30281",33.548998,33.548998,-84.219381
McDonalds,-84.18336,"1650 Indian Trail Lilburn Rd, Norcross, GA 30093",33.905308,33.905308,-84.18336
McDonalds,-84.118812,"2826 Evans Mill Rd, Lithonia, GA 30058",33.735555,33.735555,-84.118812
McDonalds,-84.583923,"7820 Senoia Rd, Fairburn, GA 30213",33.565934,33.565934,-84.583923
McDonalds,-84.76226,"6072 Fairburn Rd, Douglasville, GA 30134",33.770805,33.770805,-84.76226
McDonalds,-84.129178,"5225 Stone Mountain Hwy, Stone Mountain, GA 30087",33.810307,33.810307,-84.129178
McDonalds,-84.117929,"560 Villa Dr SW, Lilburn, GA 30047",33.873024,33.873024,-84.117929
McDonalds,-84.129178,"374 N Deshong Rd, Stone Mountain, GA 30087",33.810307,33.810307,-84.129178
McDonalds,-84.505236,"2782 Sandy Plains Rd, Marietta, GA 30066",34.034994,34.034994,-84.505236
McDonalds,-84.315264,"1465 Holcomb Bridge Rd, Roswell, GA 30076",34.02881,34.02881,-84.315264
McDonalds,-84.734671,"2777 Chapel Hill Rd, Douglasville, GA 30135",33.700022,33.700022,-84.734671
McDonalds,-84.589079,"305 Ernest W Barrett Pkwy NW, Kennesaw, GA 30144",34.035338,34.035338,-84.589079
McDonalds,-84.315264,"591 Holcomb Bridge Rd, Roswell, GA 30076",34.02881,34.02881,-84.315264
McDonalds,-84.23702,"5025 Peachtree Pkwy, Norcross, GA 30092",33.966094,33.966094,-84.23702
McDonalds,-87.88,"575 Main St Nw, Bourbonnais, IL 60914",41.17,41.17,-87.88
McDonalds,-84.141154,"2964 Turner Hill Rd, Lithonia, GA 30038",33.68104,33.68104,-84.141154
McDonalds,-84.117929,"4133 Lawrenceville Hwy NW, Lilburn, GA 30047",33.873024,33.873024,-84.117929
McDonalds,-84.315264,"970 Mansell Rd, Roswell, GA 30076",34.02881,34.02881,-84.315264
McDonalds,-84.76226,"7001 Concourse Pkwy, Douglasville, GA 30134",33.770805,33.770805,-84.76226
McDonalds,-84.589079,"2911 George Busbee Pkwy NW, Kennesaw, GA 30144",34.035338,34.035338,-84.589079
McDonalds,-84.469045,"125 Pavilion Pkwy, Fayetteville, GA 30214",33.47314,33.47314,-84.469045
McDonalds,-84.734671,"9502 Highway 5, Douglasville, GA 30135",33.700022,33.700022,-84.734671
McDonalds,-84.694614,"5115 Dallas Hwy, Powder Springs, GA 30127",33.8757,33.8757,-84.694614
McDonalds,-87.86,"1180 N Kinzie Ave, Bradley, IL 60915",41.15,41.15,-87.86
McDonalds,-84.068428,"1414 Pleasant Hill Rd, Lawrenceville, GA 30044",33.922298,33.922298,-84.068428
McDonalds,-84.149218,"1963 Pleasant Hill Rd, Duluth, GA 30096",33.976204,33.976204,-84.149218
McDonalds,-88.27,"4411 W Elm St, McHenry, IL 60050",42.36,42.36,-88.27
McDonalds,-84.776225,"4286 Jimmy Lee Smith Pkwy, Hiram, GA 30141",33.865072,33.865072,-84.776225
McDonalds,-84.149218,"3485 Peachtree Industrial Blvd, Duluth, GA 30096",33.976204,33.976204,-84.149218
McDonalds,-84.292078,"305 S Main St, Alpharetta, GA 30004",34.11042,34.11042,-84.292078
McDonalds,-84.117929,"3015 Five Forks Trickum Rd SW, Lilburn, GA 30047",33.873024,33.873024,-84.117929
